"";"V0001";"V0002";"V0011";"V0300";"V0010";"V1001";"V1002";"V1003";"V1004";"V1006";"V4001";"V4002";"V0201";"V2011";"V2012";"V0202";"V0203";"V6203";"V0204";"V6204";"V0205";"V0206";"V0207";"V0208";"V0209";"V0210";"V0211";"V0212";"V0213";"V0214";"V0215";"V0216";"V0217";"V0218";"V0219";"V0220";"V0221";"V0222";"V0301";"V0401";"V0402";"V0701";"V6529";"V6530";"V6531";"V6532";"V6600";"V6210";"M0201";"M2011";"M0202";"M0203";"M0204";"M0205";"M0206";"M0207";"M0208";"M0209";"M0210";"M0211";"M0212";"M0213";"M0214";"M0215";"M0216";"M0217";"M0218";"M0219";"M0220";"M0221";"M0222";"M0301";"M0401";"M0402";"M0701"
"2931";35;49904;"3549904005005";1469952;18,7082957461475;3;13;50;0;1;1;11;3;250;0,4902;"1";3;1,3;1;4;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;4;1;2;1582;3,10196;395,5;0,77549;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2932";35;49904;"3549904005005";1483627;21,1054178489924;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,8;3;1,7;1;"";3;1;1;1;1;1;2;1;1;1;1;2;2;NA;2;2;2;5;2;2;2357;4,62157;471,4;0,92431;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2933";35;49904;"3549904005005";1489816;18,7682128537982;3;13;50;0;1;1;13;1;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;1200;2,35294;600;1,17647;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2934";35;49904;"3549904005005";1498552;12,3214150090472;3;13;50;0;1;1;11;1;NA;NA;"1";5;1;2;2,5;1;"";1;1;1;1;1;2;1;1;1;1;1;1;2;NA;2;1;2;5;1;2;1000;1,96078;200;0,39216;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2935";35;49904;"3549904005005";1508624;20,0636675608079;3;13;50;0;1;1;11;1;NA;NA;"1";3;1;1;3;1;"";2;1;1;2;1;1;1;1;2;1;2;2;2;NA;2;2;2;3;2;2;1800;3,52941;600;1,17647;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2936";35;49904;"3549904005005";1510512;20,8656580432453;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,3;1;2;1;"";1;1;1;1;1;2;1;1;1;1;1;1;2;NA;2;1;2;2;1;2;8200;16,07843;4100;8,03922;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2937";35;49904;"3549904005005";1548576;19,3332314803729;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,6;3;1,3;2;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;1;1;2;4;2;2;2860;5,60784;715;1,40196;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2938";35;49904;"3549904005005";1553288;20,8295281157906;3;13;50;0;1;1;11;2;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;1;2;2;2;2;4700;9,21569;2350;4,60784;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2939";35;49904;"3549904005005";1561848;21,9961550964266;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,6;3;1,3;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;4;1;2;909;1,78235;227,25;0,44559;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2940";35;49904;"3549904005005";1567886;18,3123165055461;3;13;50;0;1;1;11;3;200;0,39216;"1";2;0,5;1;1;1;"";1;1;1;1;1;1;1;2;2;2;1;2;2;NA;2;2;2;1;1;2;900;1,76471;900;1,76471;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"2941";35;49904;"3549904005005";1568701;20,6919420481275;3;13;50;0;1;1;11;3;350;0,68627;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;2;2;2;0;0;0;0;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2942";35;49904;"3549904005005";1583751;24,4095861398693;3;13;50;0;1;1;11;3;400;0,78431;"2";4;0,5;1;2;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;1;2;2;2;2;3400;6,66667;1700;3,33333;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2943";35;49904;"3549904005005";1586531;17,3048819680352;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,9;3;2;2;"";3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;6;1;2;2520;4,94118;420;0,82353;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2944";35;49904;"3549904005005";1587308;20,208797864223;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,6;3;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;2;2;3;1;2;1010;1,98039;336,67;0,66013;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2945";35;49904;"3549904005005";1587889;17,8427252186979;3;13;50;0;1;1;11;5;NA;NA;"1";4;0,3;1;1;1;"";2;1;1;1;1;3;1;1;2;1;1;1;1;1;2;2;2;1;1;2;784;1,53725;784;1,53725;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"2946";35;49904;"3549904005005";1589423;16,9822976572079;3;13;50;0;1;1;11;1;NA;NA;"1";4;1;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;1;2;1200;2,35294;300;0,58824;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2947";35;49904;"3549904005005";1593077;23,9266096224833;3;13;50;0;1;1;11;2;NA;NA;"1";6;0,5;2;1,5;2;"";1;1;1;1;1;1;2;1;1;1;1;2;2;NA;2;2;2;3;1;2;1700;3,33333;566,67;1,11111;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2948";35;49904;"3549904005005";1596795;20,0514303743966;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,8;3;1,7;1;"";3;1;2;1;1;1;1;1;1;1;1;1;2;NA;2;1;2;5;1;2;1130;2,21569;226;0,44314;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2949";35;49904;"3549904005005";1604735;21,3640736906083;3;13;50;0;1;1;11;1;NA;NA;"2";10;1;5;2;2;"";3;1;1;1;1;1;1;1;1;1;1;1;2;NA;1;1;2;10;1;2;5880;11,52941;588;1,15294;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2950";35;49904;"3549904005005";1612616;16,6862905726889;3;13;50;0;1;1;11;6;NA;NA;"2";6;1,2;3;2,3;1;"";2;1;2;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;7;2;2;1912;3,74902;273,14;0,53557;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2951";35;49904;"3549904005005";1666756;22,0806790730286;3;13;50;0;1;1;11;1;NA;NA;"2";4;0,5;2;1;2;"";2;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;1;2;2;2;2;3150;6,17647;1575;3,08824;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2952";35;49904;"3549904005005";1669234;21,1731898284954;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,6;2;1,5;2;"";3;1;1;1;1;1;2;1;2;1;2;2;2;NA;2;2;2;3;1;2;2020;3,96078;673,33;1,32026;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2953";35;49904;"3549904005005";1676919;30,0855179201576;3;13;50;0;1;1;11;1;NA;NA;"1";8;0,3;1;2;3;"";1;1;1;1;1;1;1;1;1;1;2;1;2;NA;2;2;2;2;2;2;6020;11,80392;3010;5,90196;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2954";35;49904;"3549904005005";1685311;17,7860330974378;3;13;50;0;1;1;11;3;300;0,58824;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;2;800;1,56863;400;0,78431;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2955";35;49904;"3549904005005";1688677;19,1035300268511;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2200;4,31373;1100;2,15686;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2956";35;49904;"3549904005005";1693295;22,7887118305735;3;13;50;0;1;1;11;5;NA;NA;"1";3;0,7;1;2;1;"";2;1;1;2;1;1;2;1;2;1;1;2;2;NA;2;2;2;2;1;2;510;1;255;0,5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2957";35;49904;"3549904005005";1695789;15,1164710698275;3;13;50;0;1;1;11;3;200;0,39216;"1";5;1;2;2,5;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;5;1;2;2400;4,70588;480;0,94118;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2958";35;49904;"3549904005005";1703584;26,3173528028342;3;13;50;0;1;1;11;1;NA;NA;"1";5;1;2;2,5;2;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;1;2;5;1;2;2330;4,56863;466;0,91373;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2959";35;49904;"3549904005005";1703600;15,032048420326;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,8;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;2;2;600;1,17647;150;0,29412;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2960";35;49904;"3549904005005";1713038;21,0124927264991;3;13;50;0;1;1;13;2;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;4735;9,28431;2367,5;4,64216;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2961";35;49904;"3549904005005";1714443;20,8656580432453;3;13;50;0;1;1;11;3;380;0,7451;"1";4;0,5;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;1;2;2;1;2;1000;1,96078;500;0,98039;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2962";35;49904;"3549904005005";1715037;24,4962147369395;3;13;50;0;1;1;11;3;300;0,58824;"1";4;0,8;2;1,5;2;"";1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;3;1;2;1860;3,64706;620;1,21569;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2963";35;49904;"3549904005005";1771179;19,3698908158039;3;13;50;0;1;1;11;3;500;0,98039;"1";5;0,4;2;1;2;"";1;1;1;1;1;1;2;1;1;1;1;2;2;NA;2;1;2;2;2;2;0;0;0;0;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2964";35;49904;"3549904005005";1781738;19,999999999996;3;13;50;0;1;6;63;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"2965";35;49904;"3549904005005";1792476;21,0268519777088;3;13;50;0;1;1;11;1;NA;NA;"1";5;1;3;1,7;1;"";3;2;1;1;1;1;1;1;2;1;1;2;2;NA;2;1;2;5;1;2;2580;5,05882;516;1,01176;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2966";35;49904;"3549904005005";1793549;20,3799618007154;3;13;50;0;1;1;11;3;150;0,29412;"1";3;0,7;1;2;1;"";3;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;1;2;2;2;2;1710;3,35294;855;1,67647;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2967";35;49904;"3549904005005";1811202;21,9680987268047;3;13;50;0;1;1;11;1;NA;NA;"2";3;0,7;1;2;1;"";2;1;1;1;1;1;2;1;2;1;1;2;2;NA;2;2;2;2;2;2;547;1,07255;273,5;0,53627;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2968";35;49904;"3549904005005";1812919;25,2770790179843;3;13;50;0;1;1;11;1;NA;NA;"2";6;0,8;3;1,7;1;"";3;1;1;1;1;1;1;1;2;1;1;1;2;NA;2;1;2;5;1;2;1200;2,35294;240;0,47059;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2969";35;49904;"3549904005005";1817027;17,831147904162;3;13;50;0;1;1;11;1;NA;NA;"1";11;0,4;2;2;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;2;2;5100;10;1275;2,5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2970";35;49904;"3549904005005";1833054;20,0148739327259;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,3;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;4300;8,43137;2150;4,21569;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2971";35;49904;"3549904005005";1847579;14,0574866522426;3;13;50;0;1;1;11;1;NA;NA;"1";5;1;2;2,5;2;"";1;1;1;1;1;1;1;1;1;1;2;1;2;NA;2;2;2;5;1;2;872;1,7098;174,4;0,34196;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2972";35;49904;"3549904005005";1858121;18,5412563988727;3;13;50;0;1;1;11;2;NA;NA;"1";6;0,8;2;2,5;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;5;2;2;3750;7,35294;750;1,47059;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2973";35;49904;"3549904005005";1859866;16,0218678910562;3;13;50;0;1;1;11;1;NA;NA;"1";4;1,3;2;2,5;1;"";3;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;5;1;2;2200;4,31373;440;0,86275;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2974";35;49904;"3549904005005";1876493;18,3077848145888;3;13;50;0;1;1;11;1;NA;NA;"2";4;1;2;2;2;"";3;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;4;1;2;1400;2,7451;350;0,68627;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2975";35;49904;"3549904005005";1878514;18,6146023683169;3;13;50;0;1;1;11;3;250;0,4902;"2";3;1,3;1;4;1;"";1;1;1;1;1;1;2;1;1;1;1;1;2;NA;2;1;2;4;1;2;3600;7,05882;900;1,76471;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2976";35;49904;"3549904005005";1886494;17,8967875191282;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,8;2;2;1;"";3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;1;2;1200;2,35294;300;0,58824;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2977";35;49904;"3549904005005";1888265;20,2428240542133;3;13;50;0;1;1;11;1;NA;NA;"1";8;0,6;3;1,7;2;"";1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;5;1;2;900;1,76471;180;0,35294;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2978";35;49904;"3549904005005";1899696;18,904064124013;3;13;50;0;1;1;11;1;NA;NA;"1";9;0,4;3;1,3;2;"";3;1;2;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;4;1;2;1020;2;255;0,5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2979";35;49904;"3549904005005";1900184;12,4112764952903;3;13;50;0;1;1;11;2;NA;NA;"1";4;1,8;2;3,5;1;"";1;1;1;1;1;1;1;1;2;1;1;1;2;NA;2;1;2;7;2;2;1690;3,31373;241,43;0,47339;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2980";35;49904;"3549904005005";1917664;22,9004462146747;3;13;50;0;1;1;11;1;NA;NA;"1";9;0,6;3;1,7;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;5;2;2;4300;8,43137;860;1,68627;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2981";35;49904;"3549904005005";1929282;21,0124927264991;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1825;3,57843;912,5;1,78922;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2982";35;49904;"3549904005005";1942813;14,929450298911;3;13;50;0;1;1;11;1;NA;NA;"1";10;0,6;4;1,5;4;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;6;2;2;2830;5,54902;471,67;0,92484;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2983";35;49904;"3549904005005";1943648;18,5187835158076;3;13;50;0;1;1;11;1;NA;NA;"1";8;0,5;3;1,3;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;2;2;5401;10,5902;1350,25;2,64755;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2984";35;49904;"3549904005005";1943977;19,5561673803801;3;13;50;0;1;1;11;2;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;1800;3,52941;900;1,76471;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2985";35;49904;"3549904005005";1949671;23,8588299891322;3;13;50;0;1;1;11;2;NA;NA;"1";4;0,8;2;1,5;1;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;3;2;2;2600;5,09804;866,67;1,69935;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2986";35;49904;"3549904005005";1965267;30,063899385741;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;3;2;2;1600;3,13725;533,33;1,04575;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2987";35;49904;"3549904005005";1966691;21,5202670790924;3;13;50;0;1;1;11;3;250;0,4902;"2";4;0,8;1;3;1;"";1;1;1;1;1;1;2;1;1;1;1;2;2;NA;2;2;2;3;1;2;1970;3,86275;656,67;1,28758;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2988";35;49904;"3549904005005";1967791;18,7547185267139;3;13;50;0;1;1;11;1;NA;NA;"1";4;0,8;1;3;1;"";3;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;3;1;2;2000;3,92157;666,67;1,30719;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2989";35;49904;"3549904005005";1967900;15,652348006162;3;13;50;0;1;1;11;1;NA;NA;"1";11;0,5;4;1,5;3;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;6;2;2;3060;6;510;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2990";35;49904;"3549904005005";1974744;15,074932244907;3;13;50;0;1;1;11;1;NA;NA;"1";6;1;4;1,5;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;6;2;2;2550;5;425;0,83333;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2991";35;49904;"3549904005005";1977395;21,7661171072609;3;13;50;0;1;1;11;1;NA;NA;"1";4;1;1;4;1;"";3;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;4;2;2;112;0,21961;28;0,0549;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2992";35;49904;"3549904005005";1989459;20,6485414076092;3;13;50;0;1;1;11;3;200;0,39216;"1";3;0,7;1;2;1;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;1;2;2;2;2;3000;5,88235;1500;2,94118;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2993";35;49904;"3549904005005";1997108;20,6200219198374;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,4;3;1;2;"";1;1;1;1;1;1;2;1;1;1;1;1;2;NA;2;1;2;3;1;2;1800;3,52941;600;1,17647;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2994";35;49904;"3549904005005";2023619;21,2677668327333;3;13;50;0;1;1;11;3;150;0,29412;"1";3;0,7;1;2;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;1;2;1600;3,13725;800;1,56863;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2995";35;49904;"3549904005005";2033226;19,9336882415036;3;13;50;0;1;1;11;1;NA;NA;"1";4;1,3;2;2,5;2;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;1;1;2;5;1;2;1210;2,37255;242;0,47451;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2996";35;49904;"3549904005005";2033538;16,5727855089894;3;13;50;0;1;1;11;3;350;0,68627;"2";5;1,2;2;3;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;6;2;2;3460;6,78431;576,67;1,13072;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2997";35;49904;"3549904005005";2046857;23,2823950954866;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,5;3;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;2;2;3;1;2;555;1,08824;185;0,36275;4;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2998";35;49904;"3549904005005";2053038;16,9165354990788;3;13;50;0;1;1;11;5;NA;NA;"1";6;0,8;3;1,7;1;"";2;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;1;2;5;1;1;1795;3,51961;359;0,70392;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"2999";35;49904;"3549904005005";2063691;20,8010086280188;3;13;50;0;1;1;11;3;300;0,58824;"1";4;0,8;1;3;1;"";1;1;1;1;1;1;2;1;2;1;1;1;2;NA;2;2;2;3;1;2;2000;3,92157;666,67;1,30719;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"3000";35;49904;"3549904005005";2064256;21,0743605178376;3;13;50;0;1;1;11;5;NA;NA;"1";5;0,8;2;2;1;"";1;1;1;1;2;NA;2;1;1;1;2;2;1;2;1;2;2;4;1;2;500;0,98039;125;0,2451;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"3001";35;49904;"3549904005005";2069215;19,6970184616805;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,7;3;1,3;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;4;2;2;3900;7,64706;975;1,91176;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"3002";35;49904;"3549904005005";2071637;21,7201409654928;3;13;50;0;1;1;11;1;NA;NA;"1";4;0,8;1;3;1;"";1;1;1;1;1;2;1;1;1;1;1;2;2;NA;2;2;2;3;1;2;1300;2,54902;433,33;0,84967;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"3003";35;49904;"3549904005005";2072939;17,7168587192321;3;13;50;0;1;1;11;1;NA;NA;"1";5;1,2;3;2;1;"";2;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;6;2;2;3310;6,4902;551,67;1,0817;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"3004";35;49904;"3549904005005";2077013;21,156956321095;3;13;50;0;1;1;11;1;NA;NA;"2";5;0,8;2;2;1;"";2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;2;2;2840;5,56863;710;1,39216;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"3005";35;49904;"3549904005005";2091879;19,0594085887859;3;13;50;0;1;1;11;1;NA;NA;"1";4;1,3;2;2,5;1;"";2;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;5;1;1;1600;3,13725;320;0,62745;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
